entry_dt,exit_dt,side,entry_px,exit_px,pnl,bars,entry_adx,entry_atr,regime,exit_reason
2025-04-12 22:30:00,2025-04-12 22:35:00,SHORT,85423.49313818532,85423.49313818532,-18.268575703062705,,30.184318697033962,145.9698548787026,1,EXIT_SHORT
2025-04-14 19:05:00,2025-04-14 19:30:00,LONG,85156.21592780431,84890.3939831102,-2.048411536442033,5.0,15.814828511982784,164.86367748719212,1,SL
2025-04-14 19:30:00,2025-04-14 19:35:00,SHORT,84890.3939831102,84890.3939831102,-18.592639604478034,,15.271172533887878,165.93198623810747,1,EXIT_SHORT
2025-04-15 05:15:00,2025-04-15 06:05:00,SHORT,85687.85981719251,85687.85981719251,0.8308784971451324,,31.593489227507938,135.70738235777904,2,EXIT_SHORT
2025-04-15 13:45:00,2025-04-15 13:50:00,SHORT,86113.9908768006,86113.9908768006,-34.39469073528746,,22.712044890428107,220.4339643028232,2,EXIT_SHORT
2025-04-21 07:35:00,2025-04-21 09:25:00,LONG,87530.34,87394.27761917484,-1.406810799042329,22.0,23.416898990380226,96.38141589625035,1,SL
2025-04-21 09:25:00,2025-04-21 09:30:00,SHORT,87394.27761917484,87394.27761917484,-7.82067725858273,,22.313183987915266,97.36774333223264,1,EXIT_SHORT
2025-04-21 14:10:00,2025-04-21 14:20:00,LONG,87648.61084191277,87802.4647616503,-0.09788394596371008,2.0,16.9996388772797,228.01227917464098,1,TP
2025-04-21 14:20:00,2025-04-21 14:30:00,SHORT,88058.75124004736,88058.75124004736,-43.91360185535994,,20.688146448385638,242.46767949242061,1,EXIT_SHORT
2025-04-21 16:50:00,2025-04-21 17:05:00,SHORT,87323.11894796399,87323.11894796399,36.640313784497664,,26.180254218503272,240.97387811343657,1,EXIT_SHORT
2025-04-22 12:35:00,2025-04-22 12:40:00,SHORT,88893.52027109927,88893.52027109927,5.094223618780958,,10.92323123157391,124.74911619665399,2,EXIT_SHORT
2025-04-22 12:55:00,2025-04-22 13:00:00,SHORT,89069.2493768457,89069.2493768457,-7.673017464394156,,14.661032550973637,151.36528029187627,1,EXIT_SHORT
2025-04-22 14:35:00,2025-04-22 15:10:00,LONG,90583.18531811103,91329.21227554147,2.468891342087428,7.0,42.607520719932104,261.5433959635519,1,TP
2025-04-22 15:10:00,2025-04-22 15:15:00,SHORT,91329.21227554147,91329.21227554147,-14.15765685733004,,43.85139130457216,263.5417248232985,1,EXIT_SHORT
2025-04-22 15:30:00,2025-04-22 15:35:00,SHORT,90583.18531811103,90583.18531811103,-23.08791607561235,,39.85069577458033,273.56396664614334,1,EXIT_SHORT
2025-04-22 17:30:00,2025-04-22 19:35:00,LONG,91119.45494640473,91119.45494640473,-0.7885967524074327,25.0,39.58096449619114,178.96933469796954,1,SL
2025-04-22 19:35:00,2025-04-22 19:40:00,SHORT,91119.45494640473,91119.45494640473,-9.363887471273978,,38.31302644991366,188.23438221954265,1,EXIT_SHORT
2025-04-22 21:20:00,2025-04-22 21:30:00,SHORT,91519.14737398317,91519.14737398317,-19.43815182370492,,23.117612083454926,188.56014449970263,1,EXIT_SHORT
2025-04-22 21:45:00,2025-04-22 21:50:00,SHORT,92067.50681756598,92067.50681756598,-104.2356731437736,,29.037963935781296,416.9206046193251,1,EXIT_SHORT
2025-04-22 23:10:00,2025-04-23 01:50:00,LONG,93207.63214793129,92761.75963405325,-2.6185066294953305,32.0,25.881080403298924,222.15091406663987,1,SL
2025-04-23 01:50:00,2025-04-23 06:05:00,SHORT,92761.75963405325,92761.75963405325,-58.188583816482264,,40.91970168878102,135.76106902730683,1,EXIT_SHORT
2025-04-23 07:35:00,2025-04-23 07:40:00,LONG,93911.83365542964,93713.38190135222,-1.572990189327131,1.0,41.295969448553194,129.75751442888472,1,SL
2025-04-23 07:40:00,2025-04-23 07:45:00,SHORT,93713.38190135222,93713.38190135222,-10.682763474143403,,42.24253271551481,128.15269196967924,1,EXIT_SHORT
2025-04-23 07:55:00,2025-04-23 08:00:00,SHORT,94099.37717568738,94099.37717568738,-14.55842659067677,,47.36096111149061,156.9791014057537,1,EXIT_SHORT
2025-04-23 08:10:00,2025-04-23 08:15:00,SHORT,94308.7371635845,94308.7371635845,-17.012085587185826,,53.13457560088113,180.35346785293106,1,EXIT_SHORT
2025-04-23 13:30:00,2025-04-23 13:35:00,LONG,94206.31230977635,93991.240678302,-1.6219305704134328,1.0,27.694057211205035,227.071724246023,1,TP
2025-04-23 13:35:00,2025-04-23 13:40:00,SHORT,94324.3599157891,94324.3599157891,74.39267363324274,,25.852093584051026,253.00231537130747,1,EXIT_SHORT
2025-04-23 17:05:00,2025-04-23 19:00:00,LONG,93870.57866604536,93467.03292947487,-2.4151784153218836,23.0,19.997279372863364,161.19365017072616,2,SL
2025-04-23 19:00:00,2025-04-23 19:05:00,SHORT,93467.03292947487,93467.03292947487,-9.980069323604143,,20.263294657608384,161.87767515853173,2,EXIT_SHORT
2025-04-25 12:00:00,2025-04-25 12:05:00,SHORT,94677.67013918635,94677.67013918635,-10.337049172466106,,47.256616355606184,140.87281477383627,2,EXIT_SHORT
2025-04-25 14:05:00,2025-04-25 14:10:00,LONG,94769.02948279813,95098.94949159941,0.5650405295302744,1.0,20.295361573865684,256.956685027431,1,TP
2025-04-25 14:10:00,2025-04-25 14:15:00,SHORT,95098.94949159941,95098.94949159941,-27.59426327239398,,21.04701877240915,257.37692181118564,1,EXIT_SHORT
2025-04-25 14:45:00,2025-04-25 14:50:00,SHORT,95469.79108057906,95469.79108057906,-10.266386123370586,,19.669703892738344,306.4760839703883,1,EXIT_SHORT
2025-04-25 17:25:00,2025-04-25 17:30:00,LONG,95494.16,95234.66189937353,-1.7877244075621421,1.0,19.71637995659621,174.90453848305097,1,SL
2025-04-25 17:30:00,2025-04-25 17:35:00,SHORT,95234.66189937353,95234.66189937353,-13.515308759715932,,19.924455651401964,195.65850001997634,1,EXIT_SHORT
2025-04-25 17:55:00,2025-04-25 18:00:00,SHORT,94418.64868390767,94418.64868390767,-18.993970220190903,,24.585143097428126,210.23491809200948,1,EXIT_SHORT
2025-05-01 10:15:00,2025-05-01 10:25:00,SHORT,96135.06232363138,96135.06232363138,-33.74212286385138,,52.78971232200229,139.79617474475012,1,EXIT_SHORT
2025-05-01 14:55:00,2025-05-01 15:10:00,LONG,96806.19197769627,97310.23489165679,1.210437693419865,3.0,25.69268616104474,227.59201849182438,1,TP
2025-05-01 15:10:00,2025-05-01 15:15:00,SHORT,97310.23489165679,97310.23489165679,-19.123779665718445,,27.87063370478239,234.47973145669437,1,EXIT_SHORT
2025-05-01 16:30:00,2025-05-01 16:55:00,LONG,97266.27894072274,96992.60201766797,-1.8041437820488841,5.0,30.18720016053557,173.70985874780897,1,SL
2025-05-01 16:55:00,2025-05-01 17:00:00,SHORT,96992.60201766797,96992.60201766797,-11.888999888064903,,28.75692108295111,176.21201169439442,1,EXIT_SHORT
2025-05-01 18:30:00,2025-05-01 18:35:00,SHORT,96478.33149607937,96478.33149607937,-20.694417761314085,,27.954028810596625,142.0714095251328,1,EXIT_SHORT
2025-05-02 14:35:00,2025-05-02 14:40:00,SHORT,97461.9129409301,97461.9129409301,-20.67929952104988,,19.932363518340203,200.85421106103223,2,EXIT_SHORT
2025-05-02 14:55:00,2025-05-02 15:00:00,SHORT,97813.63278683227,97813.63278683227,-7.932977274200633,,28.20805050961326,207.89292617956403,2,EXIT_SHORT
2025-05-04 01:40:00,2025-05-04 13:00:00,SHORT,95655.0991798803,95655.0991798803,0.10779657076495752,,15.374987940709046,75.71645811394801,2,EXIT_SHORT
2025-05-06 22:25:00,2025-05-06 22:40:00,LONG,95584.94121820084,96064.05856714622,1.1145221028240129,3.0,38.162047712504275,193.50126647631066,1,TP
2025-05-06 22:40:00,2025-05-06 22:45:00,SHORT,96064.05856714622,96064.05856714622,-9.521278649893498,,40.00726294265077,190.8104617280029,1,EXIT_SHORT
2025-05-07 07:05:00,2025-05-07 07:50:00,LONG,96697.39529488469,96951.1482180335,0.23021894330286663,9.0,24.53641644601964,79.76812129194866,1,TP
2025-05-07 07:50:00,2025-05-07 07:55:00,SHORT,96951.1482180335,96951.1482180335,-11.06985905041037,,26.540682637978424,78.43825548538048,1,EXIT_SHORT
2025-05-07 10:30:00,2025-05-07 10:40:00,LONG,96860.68,97050.15442084197,-0.016905291049130966,2.0,16.126954822692234,64.15900871138331,1,TP
2025-05-07 10:40:00,2025-05-07 10:45:00,SHORT,97050.15442084197,97050.15442084197,-11.201052816874052,,15.972138960712122,61.60979380342744,1,EXIT_SHORT
2025-05-07 13:25:00,2025-05-07 13:30:00,SHORT,96765.94278957901,96765.94278957901,-9.20648448334736,,18.464448948625027,81.98568972517148,2,EXIT_SHORT
2025-05-07 16:10:00,2025-05-07 16:15:00,SHORT,96697.39529488469,96697.39529488469,-17.520649702310184,,22.45650485277298,138.1506774216282,2,EXIT_SHORT
2025-05-08 07:20:00,2025-05-08 08:05:00,LONG,99213.07633375701,99482.81480651695,0.26277295928405076,9.0,38.12072586751402,112.40461177663931,1,TP
2025-05-08 08:05:00,2025-05-08 08:10:00,SHORT,99482.81480651695,99482.81480651695,-10.128169491928732,,40.21902677091029,108.92142522116504,1,EXIT_SHORT
2025-05-08 10:30:00,2025-05-08 11:00:00,LONG,99838.27544718828,99703.86298058664,-1.228168177018254,6.0,47.97737896678503,83.7188559529653,1,SL
2025-05-08 11:00:00,2025-05-08 11:05:00,SHORT,99703.86298058664,99703.86298058664,-10.131437839295272,,45.66656820475154,83.52322338489711,1,EXIT_SHORT
2025-05-08 15:20:00,2025-05-08 15:30:00,SHORT,100358.43715143534,100358.43715143534,-44.336938726674525,,29.02264080196572,269.16835722422775,1,EXIT_SHORT
2025-05-08 17:25:00,2025-05-08 17:40:00,LONG,101537.65076440724,101203.83345707248,-1.9284650473191682,3.0,38.76100288962541,220.5436708489973,1,SL
2025-05-08 17:40:00,2025-05-08 17:45:00,SHORT,101203.83345707248,101203.83345707248,-3.2822322382055944,,36.05985665968039,227.3605515026411,1,EXIT_SHORT
2025-05-08 20:05:00,2025-05-08 20:35:00,LONG,101547.39448901806,102205.28537907677,1.6239720871764942,6.0,20.905054951864336,217.57362536120993,1,TP
2025-05-08 20:35:00,2025-05-08 20:40:00,SHORT,102151.7206752203,102151.7206752203,-26.70684242972253,,23.115750494245972,221.1326521211231,1,EXIT_SHORT
2025-05-08 21:15:00,2025-05-08 21:20:00,SHORT,103130.75362528338,103130.75362528338,-3.5337953746368225,,38.20828161676841,366.83818876393354,1,EXIT_SHORT
2025-05-09 06:05:00,2025-05-09 07:05:00,LONG,103019.87,103303.45136392306,0.27061715928044117,12.0,35.27580973467255,106.88289892213508,1,TP
2025-05-09 07:05:00,2025-05-09 07:10:00,SHORT,103303.45136392306,103303.45136392306,-19.41476891747839,,37.46906529901648,105.66197757055356,1,EXIT_SHORT
2025-05-09 08:40:00,2025-05-09 09:45:00,SHORT,103019.87,103019.87,2.3055170799445825,,29.768808935351892,283.7304132021943,1,EXIT_SHORT
2025-05-09 13:55:00,2025-05-09 14:00:00,LONG,103780.84640381533,103482.08624904587,-1.755758125130997,1.0,19.41175353510164,208.2953339049114,1,SL
2025-05-09 14:00:00,2025-05-09 14:05:00,SHORT,103482.08624904588,103482.08624904588,-6.426994406544777,,19.145189388390083,220.47709576884606,1,EXIT_SHORT
2025-05-09 18:35:00,2025-05-09 19:15:00,LONG,103288.28947288201,103061.71745059345,-1.5079997887207155,8.0,13.770765378916701,129.81950832402242,2,SL
2025-05-09 19:15:00,2025-05-09 19:20:00,SHORT,103061.71745059347,103061.71745059347,-9.017347240347116,,14.60766740319061,133.21882915802107,2,EXIT_SHORT
2025-05-10 06:30:00,2025-05-10 06:35:00,SHORT,103741.43351745914,103741.43351745914,-10.68164027406923,,23.15439441087886,93.06055510390622,2,EXIT_SHORT
2025-05-10 23:15:00,2025-05-11 06:05:00,SHORT,104378.36671335428,104378.36671335428,15.228571485848757,,26.763518581111185,112.71005711948037,2,EXIT_SHORT
2025-05-12 18:30:00,2025-05-12 20:55:00,SHORT,101270.37032005952,101270.37032005952,-102.1708867398935,,26.362611638438793,220.09588556438436,0,EXIT_SHORT
2025-05-13 19:25:00,2025-05-13 19:45:00,LONG,104460.90701164184,104914.95057957167,0.8278184395133177,4.0,25.50208711570128,164.2035301579533,1,TP
2025-05-13 19:45:00,2025-05-13 19:55:00,SHORT,104680.75890337689,104680.75890337689,-33.03968482319645,,23.750896462272802,198.4753907994596,1,EXIT_SHORT
2025-05-18 22:30:00,2025-05-18 22:55:00,LONG,105148.12464637766,105886.48183183245,1.7615521583422338,5.0,30.92423787961296,266.81921083790945,1,TP
2025-05-18 22:55:00,2025-05-18 23:00:00,SHORT,105886.48183183245,105886.48183183245,-12.542041939695551,,32.90298875952673,273.63855292091546,1,EXIT_SHORT
2025-05-18 23:50:00,2025-05-19 06:05:00,SHORT,105518.52127113882,105518.52127113882,305.99408864636865,,40.43357289906898,240.2895525645261,0,EXIT_SHORT
2025-05-20 19:20:00,2025-05-20 19:55:00,LONG,106298.55993355605,107006.62725412063,1.7313967282270124,7.0,32.73389280717717,227.4157718213228,1,TP
2025-05-20 19:55:00,2025-05-20 20:00:00,SHORT,107006.62725412063,107006.62725412063,-12.027171932095957,,32.794133711908145,247.29464526265696,1,EXIT_SHORT
2025-05-20 21:30:00,2025-05-20 22:35:00,SHORT,106298.55993355605,106298.55993355605,-12.30441471686638,,15.580203141664947,234.4331855151247,1,EXIT_SHORT
2025-05-21 04:35:00,2025-05-21 06:05:00,SHORT,107511.15918210345,107511.15918210345,-12.5104223028073,,27.66816144709221,185.34046074993284,1,EXIT_SHORT
2025-05-21 06:25:00,2025-05-21 06:30:00,SHORT,107731.72229571486,107731.72229571486,-25.05980851633651,,27.268630569882408,183.34381288902023,1,EXIT_SHORT
2025-05-21 12:25:00,2025-05-21 12:40:00,LONG,106785.59017228914,106605.91086810306,-1.3456800423863942,3.0,21.295202822531277,116.93364341516683,1,SL
2025-05-21 12:40:00,2025-05-21 12:45:00,SHORT,106605.91086810306,106605.91086810306,-12.206768595632877,,20.313155955093794,118.12195459979827,1,EXIT_SHORT
2025-05-21 13:40:00,2025-05-21 13:45:00,SHORT,107144.94878066132,107144.94878066132,-11.333311327056627,,20.881086844879597,173.56336402513912,1,EXIT_SHORT
2025-05-21 14:50:00,2025-05-21 15:00:00,LONG,108199.2946827741,109053.29419873114,2.1424194083612145,2.0,38.036350877773216,347.86280305568005,1,TP
2025-05-21 15:00:00,2025-05-21 15:10:00,SHORT,109236.25330735125,109236.25330735125,-13.044171127320572,,40.80255230751027,375.44399855311195,1,EXIT_SHORT
2025-05-21 16:30:00,2025-05-21 17:10:00,LONG,109367.96857981227,108856.73180038051,-2.4263275351243054,8.0,29.494854208452676,340.6858930284009,0,SL
2025-05-21 17:10:00,2025-05-21 17:15:00,SHORT,108856.73180038051,108856.73180038051,-20.295477590156924,,28.274131074023657,361.294757812086,0,EXIT_SHORT
2025-05-21 17:20:00,2025-05-21 17:25:00,SHORT,108199.2946827741,108199.2946827741,0.16458070342997644,,29.98116692779992,431.3702248481764,0,EXIT_SHORT
2025-05-21 21:40:00,2025-05-21 22:45:00,LONG,108280.58,108996.39664477622,1.6645549539963298,13.0,20.09792403312231,204.7435039081016,1,TP
2025-05-21 22:45:00,2025-05-21 22:50:00,SHORT,108996.39664477622,108996.39664477622,-3.7508932609776195,,20.298731239433124,206.12611077180802,1,EXIT_SHORT
2025-05-21 23:25:00,2025-05-22 06:05:00,SHORT,110390.44213867576,110390.44213867576,-51.56941859865795,,22.27864125109544,229.49353889834012,1,EXIT_SHORT
2025-05-22 12:25:00,2025-05-22 13:30:00,LONG,111389.65583397546,111087.34352282305,-1.6938386329159099,13.0,25.617262822248755,215.3421103247917,1,SL
2025-05-22 13:30:00,2025-05-22 13:35:00,SHORT,111087.34352282307,111087.34352282307,-9.752779258780999,,24.572145170702083,231.42053101587817,1,EXIT_SHORT
2025-05-22 17:20:00,2025-05-22 17:45:00,LONG,111863.99417935556,111554.33011982033,-1.708901261484768,5.0,17.132885946084198,210.8087373961442,1,SL
2025-05-22 17:45:00,2025-05-22 17:50:00,SHORT,111554.33011982031,111554.33011982031,-8.873394932655067,,16.132016138978095,204.3795418678474,1,EXIT_SHORT
2025-05-23 12:10:00,2025-05-23 12:15:00,SHORT,108280.58,108280.58,-3.355022485768778,,45.92309178945283,408.8748892664112,0,EXIT_SHORT
2025-05-26 06:05:00,2025-05-26 06:10:00,LONG,109720.60712953791,109591.90890994828,-1.1319832792945201,1.0,20.34931385975644,89.10675498405553,1,SL
2025-05-26 06:10:00,2025-05-26 06:15:00,SHORT,109591.90890994828,109591.90890994828,-9.076657256303903,,19.241274780027435,91.09698677090879,1,EXIT_SHORT
2025-05-26 07:00:00,2025-05-26 07:05:00,SHORT,109978.00356871716,109978.00356871716,-11.977853123891833,,21.844505499501846,129.37020605802948,1,EXIT_SHORT
2025-06-06 16:20:00,2025-06-06 16:30:00,LONG,105201.87313787841,104928.07971825279,-1.6376273994567507,2.0,37.83393241531412,188.07960175758322,1,SL
2025-06-06 16:30:00,2025-06-06 16:35:00,SHORT,104928.07971825279,104928.07971825279,-12.253370444668027,,37.477193075061024,182.7224873463274,1,EXIT_SHORT
2025-06-07 13:50:00,2025-06-07 13:55:00,SHORT,105749.45997712965,105749.45997712965,-12.275769258087946,,43.912920612247255,111.49971976645064,2,EXIT_SHORT
2025-06-09 18:05:00,2025-06-09 21:05:00,LONG,108474.66663463056,108929.33576740425,0.774825801650788,36.0,18.126741549359593,123.08353744878352,1,TP
2025-06-09 21:05:00,2025-06-09 21:10:00,SHORT,108929.33576740425,108929.33576740425,-13.81364892646859,,21.142955207096964,141.30042763101397,1,EXIT_SHORT
2025-06-10 14:45:00,2025-06-10 14:50:00,SHORT,108474.66663463056,108474.66663463056,-21.38724718917134,,34.269249587172915,214.50762629547557,2,EXIT_SHORT
2025-06-16 16:40:00,2025-06-16 16:45:00,LONG,107780.32158957433,107555.21552696082,-1.4424574938951338,1.0,17.837173699379747,154.3578006655102,1,SL
2025-06-16 16:45:00,2025-06-16 16:50:00,SHORT,107555.21552696082,107555.21552696082,-13.942252459253687,,17.95168453833965,161.35724347511703,1,EXIT_SHORT
2025-06-16 18:20:00,2025-06-16 18:55:00,LONG,108071.84792067879,108230.53371480136,-0.18748954805860807,7.0,19.877669182948694,137.18491944481815,1,TP
2025-06-16 18:55:00,2025-06-16 19:00:00,SHORT,108230.53371480138,108230.53371480138,-11.721671537815682,,21.05849459993307,131.4602823416164,1,EXIT_SHORT
2025-06-16 19:05:00,2025-06-16 19:10:00,SHORT,108553.3438229518,108553.3438229518,-18.56222625247342,,26.578069968011885,154.00253936598588,1,EXIT_SHORT
2025-06-16 21:45:00,2025-06-16 22:05:00,LONG,108521.16000000002,108926.4805108234,0.6043192014490879,4.0,17.294921639894405,140.6069499655251,2,TP
2025-06-16 22:05:00,2025-06-16 22:10:00,SHORT,108926.4805108234,108926.4805108234,-3.778886538151042,,18.559268412460316,139.84073925370117,2,EXIT_SHORT
2025-06-16 22:35:00,2025-06-16 22:45:00,SHORT,108073.63011059801,108073.63011059801,13.716505945251935,,24.637301963502274,212.1111974811435,2,EXIT_SHORT
2025-06-22 14:25:00,2025-06-22 17:40:00,SHORT,99297.90420837344,99297.90420837344,-77.13579307348414,,26.616025192501453,272.8436861667613,0,EXIT_SHORT
2025-06-23 10:40:00,2025-06-23 10:55:00,SHORT,101356.36175335426,101510.18912907409,-1.212132471401655,3.0,38.79291318686531,103.56787158806009,1,
2025-06-23 10:55:00,2025-06-23 11:05:00,LONG,101510.18912907409,101510.18912907409,-12.643633829899704,,37.935266615180275,107.38688927746057,1,EXIT
2025-06-23 13:30:00,2025-06-23 13:35:00,SHORT,101067.27736687905,101271.44799865795,-1.3825008546509232,1.0,28.963940256917343,172.45062919646722,1,
2025-06-23 13:35:00,2025-06-23 13:45:00,LONG,101271.44799865797,101271.44799865797,10.516287845400393,,29.298992719801394,225.87044048062808,1,EXIT
2025-06-23 18:05:00,2025-06-23 21:10:00,LONG,102822.91316716351,103942.71312778785,3.076979006305387,37.0,36.93238621028396,209.52367541310392,1,TP
2025-06-23 21:10:00,2025-06-23 21:15:00,SHORT,103942.71312778787,103942.71312778787,-8.991725545011299,,38.01438682174402,215.8798414550247,1,EXIT_SHORT
2025-06-23 22:20:00,2025-06-23 22:40:00,LONG,105647.85696100278,105172.25425905296,-2.248983834757219,4.0,45.40824375377242,344.49101841921396,1,SL
2025-06-23 22:40:00,2025-06-23 22:45:00,SHORT,105172.25425905298,105172.25425905298,-7.37544727502279,,44.28703127184955,350.14665996069857,1,EXIT_SHORT
2025-06-24 06:30:00,2025-06-24 07:30:00,LONG,105531.54404922243,105340.39001786381,-1.3123790145612166,12.0,37.060506028988485,167.733691582139,1,SL
2025-06-24 07:30:00,2025-06-24 07:35:00,SHORT,105340.3900178638,105340.3900178638,-7.259486923697277,,36.65338348669685,172.07699932627145,1,EXIT_SHORT
2025-06-24 11:30:00,2025-06-24 11:35:00,LONG,105425.44043454801,105211.45837306778,-1.38390179955621,1.0,18.0324479246395,143.76722853537794,1,
2025-06-24 11:35:00,2025-06-24 11:40:00,SHORT,105211.45837306777,105211.45837306777,-9.643786811943093,,17.2484817297349,140.28171221142247,1,EXIT_SHORT
2025-06-24 11:40:00,2025-06-24 12:30:00,LONG,105200.39,105200.39,-2.37420423598866e-15,,13.876596606208336,121.06891915352244,1,EXIT
2025-06-24 14:40:00,2025-06-24 15:40:00,LONG,105619.59246253058,105310.39669327623,-1.689175395781951,12.0,23.81783001041165,184.17053862360802,1,SL
2025-06-24 15:40:00,2025-06-24 15:45:00,SHORT,105310.39669327623,105310.39669327623,-7.226458226893679,,23.137378273119612,176.62050015049326,1,EXIT_SHORT
2025-06-24 16:40:00,2025-06-24 16:45:00,SHORT,105853.40455750846,105853.40455750846,-9.412005056472221,,19.82820906988906,176.30453283905672,1,EXIT_SHORT
2025-06-24 16:50:00,2025-06-24 17:00:00,SHORT,106075.57412223396,106075.57412223396,-25.635794032519478,,26.71080153990856,190.92185810765565,1,EXIT_SHORT
2025-06-25 01:15:00,2025-06-25 06:05:00,SHORT,106599.0623649024,106599.0623649024,13.197287205621496,,12.907625510360068,95.20126885478805,2,EXIT_SHORT
2025-07-02 15:10:00,2025-07-02 16:00:00,LONG,108359.36076650591,108874.61511954511,0.9381419538138142,10.0,32.182159635301545,164.8704207142746,1,TP
2025-07-02 16:00:00,2025-07-02 16:05:00,SHORT,108874.61511954511,108874.61511954511,-10.783837983834594,,34.89001416163012,207.2696763775401,1,EXIT_SHORT
2025-07-02 17:20:00,2025-07-02 17:25:00,LONG,109715.00999007099,109426.06472817081,-1.580417555176386,1.0,41.85558248723978,199.04587641439537,1,SL
2025-07-02 17:25:00,2025-07-02 17:30:00,SHORT,109426.06472817081,109426.06472817081,-8.308675402192026,,40.98854936531801,189.65117095622458,1,EXIT_SHORT
2025-07-02 18:50:00,2025-07-02 20:50:00,LONG,109457.4959496996,109216.90088465565,-1.4269910960685332,24.0,12.23707371260201,132.49182152035382,1,SL
2025-07-02 20:50:00,2025-07-02 20:55:00,SHORT,109216.90088465565,109216.90088465565,-10.286972954839674,,12.596938960271187,129.69026284032884,1,EXIT_SHORT
2025-07-03 09:20:00,2025-07-03 09:25:00,SHORT,109938.68607978751,109938.68607978751,-10.908035372803267,,39.75561513925774,101.20851021955542,2,EXIT_SHORT
2025-07-03 13:45:00,2025-07-03 13:50:00,SHORT,110292.90051387134,110292.90051387134,-11.661884592390741,,27.818601765245294,236.82140936804942,2,EXIT_SHORT
2025-07-04 13:50:00,2025-07-04 17:45:00,SHORT,108101.73358998631,108101.73358998631,1.998839459863877,,27.261952792411016,131.31024502332008,2,EXIT_SHORT
2025-07-09 19:10:00,2025-07-09 19:15:00,LONG,109614.93856667454,109912.62892824873,0.24093955025970193,1.0,20.874960883925315,114.88582620153659,1,TP
2025-07-09 19:15:00,2025-07-09 19:20:00,SHORT,109912.62892824873,109912.62892824873,-11.99661919740947,,23.739325867883725,127.87898147285495,1,EXIT_SHORT
2025-07-09 19:55:00,2025-07-09 20:00:00,SHORT,111994.28045628025,111994.28045628025,1.047316707914682,,49.46046069739037,247.2305885126222,1,EXIT_SHORT
2025-07-09 22:35:00,2025-07-10 01:00:00,LONG,111130.02,110884.57060735232,-1.4178985126381654,29.0,24.35866649866983,91.45137415662407,1,
2025-07-10 01:00:00,2025-07-10 06:05:00,SHORT,110884.57060735232,110884.57060735232,-22.23399771132144,,19.943246085798513,58.2228125461374,2,EXIT_SHORT
2025-07-10 10:45:00,2025-07-10 10:50:00,SHORT,110884.57060735232,110884.57060735232,-1.6690626884408131e-15,,16.88225868939098,58.16621738046913,2,EXIT_SHORT
2025-07-10 16:15:00,2025-07-10 16:20:00,SHORT,111620.91878529536,111620.91878529536,-15.256173172380107,,15.42183017779826,183.4506049380406,2,EXIT_SHORT
2025-07-10 16:25:00,2025-07-10 16:30:00,SHORT,112483.32229842604,112483.32229842604,-5.993438906285277,,22.49324519312676,200.79230731902547,2,EXIT_SHORT
2025-07-10 21:05:00,2025-07-10 21:15:00,LONG,113659.46203934179,114060.28853182297,0.5106142784981181,2.0,24.32539587215458,354.27669596823154,1,TP
2025-07-10 21:15:00,2025-07-10 21:20:00,SHORT,114060.28853182298,114060.28853182298,-103.23416195319982,,28.484158628729894,420.0940748276437,1,EXIT_SHORT
2025-07-11 03:55:00,2025-07-11 04:05:00,LONG,116942.92087650906,116718.34787484694,-1.2970854768835252,2.0,29.01125384825245,148.59791592142463,1,
2025-07-11 04:05:00,2025-07-11 06:05:00,SHORT,117066.28383618778,117066.28383618778,-102.06091949764493,,52.29286428523422,265.478972010957,1,EXIT_SHORT
2025-07-11 08:40:00,2025-07-11 09:35:00,LONG,117942.01,118454.07194829926,0.7526513919423383,11.0,29.600521959976835,171.7603529183758,1,TP
2025-07-11 09:35:00,2025-07-11 09:40:00,SHORT,118454.07194829927,118454.07194829927,-22.95512406523994,,32.230519608382494,181.9660419956346,1,EXIT_SHORT
2025-07-11 11:05:00,2025-07-11 12:15:00,SHORT,117942.01000000001,117942.01000000001,-22.78848193900865,,20.18737188764725,150.10964545300223,1,EXIT_SHORT
2025-07-14 07:35:00,2025-07-14 09:15:00,LONG,122537.66000000002,122190.48298285791,-1.542431772909844,20.0,27.32681055065591,170.01737344793167,1,SL
2025-07-14 09:15:00,2025-07-14 09:20:00,SHORT,122190.48298285792,122190.48298285792,-7.7247629233107515,,26.064422639538886,169.5875610587937,1,EXIT_SHORT
2025-07-16 16:45:00,2025-07-16 19:30:00,LONG,119082.62999999999,119082.62999999999,-0.637523965901678,33.0,12.712723350468586,234.22378350130487,1,SL
2025-07-16 19:30:00,2025-07-16 19:35:00,SHORT,119082.62999999999,119082.62999999999,-2.4069348890870312,,13.479938150595224,225.37708467978277,1,EXIT_SHORT
2025-07-16 21:00:00,2025-07-16 21:05:00,SHORT,119985.58735770757,119985.58735770757,-7.704882941934408,,18.634922788377274,212.68161347202187,1,EXIT_SHORT
2025-07-16 21:35:00,2025-07-16 21:40:00,SHORT,119687.58621625083,119687.58621625083,-7.577071655213834,,15.775650687855848,206.4796754646976,1,EXIT_SHORT
2025-07-17 21:15:00,2025-07-17 21:20:00,LONG,120157.91695922357,120653.0759584614,0.6729365313383657,1.0,28.23254212550695,256.8530628102655,1,TP
2025-07-17 21:20:00,2025-07-17 21:25:00,SHORT,120763.95492468498,120763.95492468498,-32.07731566343291,,30.133600620360358,268.1271297523896,1,EXIT_SHORT
